시군명,설립구분명,시설명,전화번호,팩스번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
평택시,공립,현덕초등학교광덕분교장병설유치원,031-681-6695,031-681-6697,경기도 평택시 현덕면 대안리 703번지,경기도 평택시 현덕면 현덕로 934,17970,36.9438587117,126.9441022664
평택시,사립,동아유치원,031-666-0378,031-662-0378,경기도 평택시 지산동 1027번지,경기도 평택시 지산로37번길 36,17756,37.0807319335,127.0595854647
평택시,사립,솔가람유치원,031-684-1137,031-684-1139,경기도 평택시 청북읍 옥길리 297-15번지,경기도 평택시 청북읍 옥길1길 295,17801,37.0242651446,126.9081352972
평택시,사립,아이다움유치원,031-611-7269,031-611-7259,경기도 평택시 진위면 견산리 349-1번지 아이다움유치원,경기도 평택시 진위면 진위서로 121-5,17714,37.1073401537,127.0759517683
평택시,공립,가사초등학교병설유치원,031-681-9059,031-681-8076,경기도 평택시 현덕면 권관리 2-43번지 가사초등학교,경기도 평택시 현덕면 기산2길 16,17971,36.9379941384,126.9169080740
평택시,공립,계성초등학교병설유치원,031-691-2689,031-691-4273,경기도 평택시 팽성읍 노양리 1번지 계성초등학교,경기도 평택시 팽성읍 계성새싹길 85,17979,36.9423053131,127.0069906707
평택시,공립,내기초등학교병설유치원,031-682-0337,031-681-1883,경기도 평택시 포승읍 내기리 90번지 내기초등학교,경기도 평택시 포승읍 내기새싹길 23,17964,36.9792681862,126.8726666052
평택시,공립,반지초등학교병설유치원,031-610-8671,031-611-4194,경기도 평택시 이충동 683번지 반지초등학교병설유치원,경기도 평택시 이충로 7,17736,37.0576505772,127.0696418523
평택시,공립,부용초등학교병설유치원,031-692-1380,031-691-7081,경기도 평택시 팽성읍 객사리 160-1번지 부용초등학교 병설유치원,경기도 평택시 팽성읍 동서촌로 65,17988,36.9654677056,127.0592528398
평택시,공립,소사벌초등학교병설유치원,031-654-1193,031-654-1194,경기도 평택시 비전동 879-3번지 소사벌초등학교 병설유치원,경기도 평택시 동부공원로 59,17872,36.9949635116,127.1168916371
평택시,공립,송일초등학교병설유치원,031-611-5902,031-611-5903,경기도 평택시 서정동 909번지 송일초등학교,경기도 평택시 송일로 6,17780,37.0625938306,127.0591447103
평택시,공립,송현초등학교병설유치원,031-611-9688,031-611-9615,경기도 평택시 지산동 675-19번지 송현초등학교,경기도 평택시 경기대로 1432,17729,37.0722041792,127.0669445685
평택시,공립,어연초등학교병설유치원,031-683-2974,031-683-2973,경기도 평택시 청북읍 어연리 233번지 어연초등학교,경기도 평택시 청북읍 청원로 446,17793,37.0494580530,126.9779031393
평택시,공립,원정초등학교병설유치원,031-681-2845,031-682-5444,경기도 평택시 포승읍 원정리 440번지 원정초등학교,경기도 평택시 포승읍 평택항로 469,17949,36.9938818473,126.8418846025
평택시,공립,자란초등학교병설유치원,031-618-7463,031-618-7464,경기도 평택시 비전동 1009번지 자란초등학교,경기도 평택시 만세로 1886,17850,37.0032145130,127.0997484251
평택시,공립,지장초등학교병설유치원,031-668-9714,031-668-9715,경기도 평택시 서정동 824번지 지장초등학교,경기도 평택시 지장로 15,17772,37.0678207166,127.0575631211
평택시,공립,진위초등학교산대분교장병설유치원,031-664-7354,031-611-9842,경기도 평택시 진위면 은산리 74번지 진위초등학교산대분교장 병설유치원,경기도 평택시 진위면 은산3길 46,17717,37.0838762568,127.1211634172
평택시,사립,사랑유치원,031-667-8226,031-692-6500,경기도 평택시 비전동 1077번지,경기도 평택시 비전8길 2-10,17852,37.0019109297,127.1068919786
평택시,사립,성바울로유치원,031-691-3455,031-692-1232,경기도 평택시 팽성읍 송화리 12-3번지,경기도 평택시 팽성읍 부용로 7-15,17989,36.9619458371,127.0563644600
평택시,사립,소화데레사유치원,031-667-1703,031-667-1785,경기도 평택시 서정동 344번지,경기도 평택시 탄현로 28,17783,37.0551263160,127.0541138248
평택시,사립,숲아이유치원,031-681-1305,031-681-1387,경기도 평택시 청북읍 옥길리 1098번지,경기도 평택시 청북읍 안청로1길 84,17804,37.0197982097,126.9111299488
평택시,사립,아이들천국유치원,031-652-3018,031-618-5358,경기도 평택시 세교동 559번지 개나리아파트,,17838,37.0007947396,127.0820623487
평택시,사립,아카데미유치원,031-686-8800,031-686-7210,경기도 평택시 청북읍 옥길리 1149번지,경기도 평택시 청북읍 안청로4길 49,17806,37.0234090507,126.9200708698
평택시,사립,안중삼성유치원,031-682-9936,031-683-9937,경기도 평택시 안중읍 금곡리 381번지 삼성유치원,경기도 평택시 안중읍 금곡4길 42-3,17817,36.9964913545,126.9459378247
평택시,사립,안중파랑새유치원,031-684-0072,031-684-0075,경기도 평택시 안중읍 삼정리 234-5번지 파랑새유치원,경기도 평택시 안중읍 삼정길 25,17929,36.9652990744,126.9522382027
평택시,사립,예림유치원,031-655-9990,031-652-9590,"경기도 평택시 모산길 29(동삭동,예림유치원) ",,17841,,
평택시,사립,오렌지유치원,031-662-4005,031-667-6889,경기도 평택시 지산동 1135번지 아주아파트,,17729,37.0776205714,127.0650036069
평택시,사립,요셉유치원,031-681-2705,031-681-2249,경기도 평택시 안중읍 안중리 245-36번지,경기도 평택시 안중읍 안중로131번길 37,17933,36.9901289468,126.9281609320
평택시,사립,이든유치원,031-681-8426,031-683-8424,경기도 평택시 안중읍 현화리 368-3번지 경기유치원,경기도 평택시 안중읍 현화1길 23,17930,36.9759953328,126.9208859679
평택시,사립,자연과미술유치원,031-664-4441,031-663-4414,경기도 평택시 이충동 372번지,경기도 평택시 정암로 104-33,17739,37.0543453595,127.0665922861
평택시,사립,자연유치원,031-692-6700,031-692-6703,경기도 평택시 비전동 798번지 자연유치원,경기도 평택시 평택5로 272-10,17881,37.0003243332,127.0969474013
평택시,사립,전원유치원,031-663-5202,031-663-5603,경기도 평택시 독곡동 289-6번지,경기도 평택시 오좌동길 47-48,17719,37.0860084115,127.0668886997
평택시,사립,정민유치원,031-658-0000,031-691-9681,경기도 평택시 군문동 270-7번지,경기도 평택시 군문1길 12-10,17923,36.9844938697,127.0828092341
평택시,사립,중앙유치원,031-682-0192,031-681-9664,경기도 평택시 포승읍 석정리 231-3번지,경기도 평택시 포승읍 포승장안로 55-48,17814,36.9929370249,126.8997492117
평택시,사립,팽성유치원,031-653-2663,031-691-3434,경기도 평택시 팽성읍 객사리 83-3번지 팽성유치원,경기도 평택시 팽성읍 동서촌로129번길 16,17990,36.9658611337,127.0653394138
평택시,사립,평택해군유치원,031-682-8737,070-7545-8737,경기도 평택시 포승읍 원정리 1275번지 해군원정아파트,,17950,36.9952418663,126.8349505964
평택시,사립,피터팬유치원,031-665-3388,031-611-3389,경기도 평택시 이충동 2번지,경기도 평택시 동령길 33,17731,37.0625134485,127.0745370499
평택시,사립,한솔유치원,031-658-0606,031-658-3425,경기도 평택시 죽백동 478-2번지,경기도 평택시 만세로 1690-1,17846,37.0156009536,127.1137537298
평택시,사립,행복한아이유치원,031-651-5671,031-651-1239,경기도 평택시 비전동 867-1번지 행복한아이유치원,경기도 평택시 문화촌로11번길 19,17871,36.9973815853,127.1135025982
평택시,공립,청북초등학교병설유치원,031-683-3887,031-683-3294,경기도 평택시 청북읍 현곡리 221번지 청북초등학교,경기도 평택시 청북읍 청북새싹길 25,17811,37.0431520938,126.9354379179
평택시,공립,청옥초등학교병설유치원,031-684-2706,031-684-2705,경기도 평택시 청북읍 옥길리 1103번지 청옥초등학교,경기도 평택시 청북읍 안청로1길 76,17804,37.0189608155,126.9119063164
평택시,공립,팽성초등학교병설유치원,031-691-4141,031-691-7476,경기도 평택시 팽성읍 송화리 233-1번지 팽성초등학교 병설유치원,경기도 평택시 팽성읍 송화2길 2,17981,36.9505582362,127.0517084964
평택시,공립,평일초등학교병설유치원,031-651-4532,031-651-4535,경기도 평택시 합정동 368-6번지 평일초등학교,경기도 평택시 평남로 626,17903,36.9898813237,127.1072575156
평택시,공립,평택성동유치원,031-658-3108,031-658-3150,경기도 평택시 비전동 611-1번지,경기도 평택시 중앙로 89,17896,36.9946053470,127.0933343957
평택시,공립,평택송화초등학교병설유치원,031-658-1457,031-658-1491,경기도 평택시 팽성읍 송화리 783-6번지 평택송화초등학교,경기도 평택시 팽성읍 송화택지로25번길 14,17989,36.9626392982,127.0571734209
평택시,공립,평택이화초등학교병설유치원,031-647-5002,031-647-5079,경기도 평택시 비전동 1034번지 평택이화초등학교,경기도 평택시 평남로 906,17855,37.0034416460,127.1081411292
평택시,공립,평택중앙초등학교병설유치원,031-651-5145,031-651-5141,경기도 평택시 세교동 186-1번지 평택중앙초등학교,경기도 평택시 세교로 11,17827,37.0020499178,127.0779180737
평택시,공립,평택청아초등학교병설유치원,031-5182-0901,031-5182-0909,경기도 평택시 청북읍 옥길리 480-6번지,경기도 평택시 청북읍 안청로 304-87,17807,37.0204580402,126.9267715238
평택시,공립,합정초등학교병설유치원,031-651-2814,031-652-2813,경기도 평택시 합정동 838번지,경기도 평택시 평택4로 11,17913,36.9891862380,127.0980344941
평택시,공립,현덕초등학교병설유치원,031-681-6695,031-681-6697,경기도 평택시 현덕면 인광리 405-2번지 현덕초병설유치원,경기도 평택시 현덕면 현덕로 1254,17946,36.9655521708,126.9213014227
평택시,공립,현일초등학교병설유치원,031-682-1931,031-682-1964,경기도 평택시 안중읍 현화리 823-1번지 현일초등학교,경기도 평택시 안중읍 현화중앙길 83,17937,36.9859065302,126.9200216806
평택시,공립,현화초등학교병설유치원,031-682-4906,031-682-4907,경기도 평택시 안중읍 현화리 826-1번지,경기도 평택시 안중읍 안현로서7길 80,17938,36.9820492191,126.9189925489
평택시,공립,효덕초등학교병설유치원,031-662-7263,031-664-9830,경기도 평택시 고덕면 방축리 643-1번지 효덕초등학교,경기도 평택시 고덕면 효덕새싹길 6-5,17821,37.0164951355,127.0359292929
평택시,사립,기린유치원,031-656-7166,031-656-7161,경기도 평택시 비전동 828-2번지 현대이화아파트 기린유치원,경기도 평택시 평택5로114번길 13,17884,36.9969695957,127.1107834039
평택시,사립,나사렛유치원,031-655-6110,031-655-6180,경기도 평택시 통복동 170-2번지,경기도 평택시 원평로83번길 38-13,17921,36.9907127940,127.0805017506
평택시,사립,늘푸른유치원,031-683-4311,031-683-4310,경기도 평택시 안중읍 현화리 828-1번지 늘푸른아파트,,17944,36.9804356464,126.9180733419
평택시,사립,대건유치원,031-668-2705,031-668-2708,경기도 평택시 신장동 338-8번지,경기도 평택시 신장로82번길 77-16,17752,37.0832307760,127.0531205339
평택시,사립,동화나라유치원,031-658-3233,070-8673-3233,경기도 평택시 용이동 374-3번지 동화나라유치원,경기도 평택시 이화로 134-26,17865,37.0069069862,127.1385037820
평택시,사립,리라유치원,031-666-7293,031-667-8088,경기도 평택시 지산동 688-2번지,경기도 평택시 지산1로24번길 32,17762,37.0765690969,127.0594811549
평택시,사립,반디유치원,031-665-0070,031-665-4427,경기도 평택시 이충동 612-3번지 반디유치원,경기도 평택시 송탄로40번길 71-20,17785,37.0513225291,127.0570566422
평택시,공립,가내초등학교병설유치원,031-686-1608,031-686-1604,경기도 평택시 죽백동 738번지 가내초등학교,경기도 평택시 비전2로 265,17858,37.0064905930,127.1143584395
평택시,공립,갈곶초등학교병설유치원,031-372-5123,031-372-5124,경기도 평택시 진위면 갈곶리 240-6번지 갈곶초등학교,경기도 평택시 진위면 엘지로 57,17707,37.1253634960,127.0721093686
평택시,공립,고덕초등학교병설유치원,031-667-0553,031-664-6144,경기도 평택시 고덕면 고덕로 254(고덕면) ,,17770,,
평택시,공립,군문초등학교병설유치원,031-618-5765,031-618-5764,경기도 평택시 군문동 360-1번지 군문초등학교,경기도 평택시 원평로 21,17922,36.9877720402,127.0853399811
평택시,공립,덕동초등학교병설유치원,031-651-0696,031-651-0697,경기도 평택시 비전동 814번지 덕동초등학교,경기도 평택시 매봉산1길 5,17883,36.9972430996,127.1072226392
평택시,공립,동삭초등학교병설유치원,031-618-9672,031-618-9675,경기도 평택시 동삭동 332-10번지 동삭초등학교,경기도 평택시 동삭로 370,17845,37.0185164777,127.0974754854
